# Cluster list (594 data points):
# "Cluster Identifier" "Cluster Size" "Radius of Gyration" "Gyration Tensor.XX" "Gyration Tensor.YY" "Gyration Tensor.ZZ" "Gyration Tensor.XY" "Gyration Tensor.XZ" "Gyration Tensor.YZ"
31 9 1.7182661528 0.1904893536 0.3666246207 2.3953245978 0.003640203 -0.0867335233 0.3343444442 
32 9 1.5021632835 0.7855232026 1.1299845817 0.340986746 -0.492683662 0.3704060344 -0.2233634705 
33 8 1.2905238773 1.2516222792 0.2032293826 0.2106002161 0.1141057321 -0.2989944428 -0.0734319382 
34 8 1.1485749469 0.3691742944 0.5145805424 0.4354695719 -0.2032993988 0.2543403044 -0.264293427 
35 8 1.0768386224 0.6770402625 0.3035752425 0.1789659136 0.2215093675 0.1588914438 0.0607437762 
36 7 1.2688377357 0.314895882 1.0934315897 0.2016217278 -0.5057976489 -0.101586598 0.3042141419 
37 7 1.1592991334 0.6966144078 0.4342476882 0.2131123849 0.1421263612 0.3295587222 0.1427802516 
38 7 1.0530733916 0.4245062155 0.3653606506 0.319096702 0.2578030718 0.0370797318 0.0332093906 
39 7 1.1212924503 0.6057087936 0.3335922363 0.3179957291 -0.0992307536 0.2737171925 0.0944892255 
40 7 0.9509481552 0.1051535167 0.5284869669 0.2706619102 -0.1561191549 0.0254330585 0.0479078929 
41 6 1.2394441783 0.9636108367 0.4640478622 0.1085631722 -0.4502571867 0.2029972267 -0.0843201156 
42 6 0.8905167502 0.2737149314 0.0937477741 0.4255573769 -0.0865527951 -0.0247699129 -0.1371650636 
43 6 0.8911169145 0.1548379614 0.0754901947 0.5637611992 -0.0074492036 0.1242049808 0.0654449675 
44 6 0.9030009205 0.3100956867 0.2892121122 0.2161028636 -0.13487723 0.1726833952 0.0702588149 
45 6 1.0157737614 0.3275207092 0.1765748363 0.5277007889 0.070360732 0.2838979783 0.2009648673 
46 6 0.7736915584 0.1255656117 0.1795919981 0.2934410179 0.0373675315 0.1058132812 0.0714578299 
47 6 0.9350933783 0.0752318456 0.3612580558 0.4379097247 -0.006207535 -0.0946194928 0.2271577775 
48 6 1.0938971979 0.2124070389 0.8399366966 0.1442673441 -0.0540837949 0.0343002885 -0.3051132409 
49 6 1.4670503234 0.2510794292 0.3056123656 1.5955448567 -0.1880884167 0.5891652767 -0.5913749333 
50 6 1.1789548238 0.8188209506 0.22264152 0.3484720058 0.360673002 -0.3979141321 -0.138093175 
51 6 1.2493037314 0.8343365367 0.595542331 0.1308809456 -0.4539118297 -0.1088700808 0.0271663852 
52 6 1.0268048453 0.7212563353 0.2258300956 0.1072417595 -0.1473324147 0.0042706294 -0.0352830687 
53 6 1.075457334 0.1431323092 0.7966383914 0.2168377767 0.2306773775 0.106624865 0.3379315417 
54 6 1.1649834835 0.7885520467 0.3888852917 0.1797491785 -0.4495111503 -0.3034548275 0.2159591818 
55 6 0.9942995354 0.26044616 0.6067921981 0.1213932081 0.07008254 -0.1288133767 -0.1421829814 
56 6 1.2429671045 0.1673040081 0.2911002256 1.0865629892 -0.0691532089 -0.3864667692 -0.0517201467 
57 5 1.2409883943 0.276565916 0.9438329153 0.3196533634 0.3296411784 0.177967477 0.4433822261 
58 5 0.9031943224 0.3865823896 0.163927672 0.2652499224 0.132427128 -0.0828457752 0.133043664 
59 5 1.0996840459 0.7079087448 0.369121916 0.13227434 0.3995685376 0.2217637494 0.101300722 
60 5 1.3972949354 0.9041257836 0.5114739409 0.536833412 0.5391280587 0.6175578886 0.5155407314 
61 5 1.2745758061 0.1656187544 0.327522859 1.131401872 -0.2091614265 -0.40575758 0.498597204 
62 5 1.1587609976 0.7096852736 0.5845901984 0.0484515776 0.6098999072 0.0553349784 0.0964591208 
63 5 1.2872440928 0.096403231 0.0389822456 1.5216118779 0.0054773862 -0.0081731989 0.0225485925 
64 5 1.250062172 0.07372798 0.351748468 1.1371789859 0.04067883 0.0754558991 0.5020526479 
65 5 1.1149991739 0.6692525 0.1717191784 0.4022514794 0.220937638 0.2752385006 0.2359679597 
66 5 0.7799224791 0.3092915018 0.1052952812 0.1936922904 -0.1714427383 0.082552683 -0.0792221405 
67 5 0.9665689844 0.4106904896 0.2517172816 0.2718478305 0.3106347124 -0.1213382832 -0.1250214932 
68 5 1.0869077172 0.8042251296 0.0700061256 0.3071371305 0.0297922864 0.3219594671 0.0082694907 
69 5 1.1163760014 0.7742463917 0.3828170624 0.0892319224 0.3783126103 -0.0444200781 0.1014536816 
70 5 1.0187011231 0.750219188 0.2360785097 0.0514542806 -0.1371344988 0.1254835212 0.0547838277 
71 5 0.9596204878 0.4315483174 0.2950247136 0.1942984496 -0.1605456338 -0.0685499998 -0.1535845336 
72 5 0.9354818907 0.2451229615 0.2226616944 0.407341712 -0.1318823913 0.1420683772 0.040265382 
73 5 0.9820031249 0.1523155264 0.442253468 0.3697611429 0.149815316 -0.1377960144 -0.259784916 
74 5 1.1620015216 0.0055665091 0.5583459071 0.78633512 0.0056641767 -0.0507578456 -0.4548933132 
75 5 1.1006255207 1.09243876 0.0190568264 0.0998809504 -0.016177984 -0.055170506 -0.0288589996 
76 5 1.1652470538 0.2144191864 0.5318303444 0.6115511656 -0.2434812007 -0.3113649332 0.5374049862 
77 5 0.7898049096 0.1659253536 0.3592749873 0.0985914544 -0.0813372063 0.1066651432 -0.0112950194 
78 5 1.0343073894 0.072743428 0.1712628023 0.8257855454 0.0844194358 -0.1525733816 -0.2874286296 
79 5 1.2233477098 0.5972410344 0.0464886687 0.852849916 -0.0857615275 -0.57020179 0.1463698226 
80 5 0.7235830777 0.0416654816 0.3554663264 0.1264406624 0.0471452812 -0.0011203272 0.0173447856 
81 5 1.0099093479 0.4857157253 0.21321116 0.3209900056 -0.1965293502 0.0756580373 0.13063629 
82 4 1.0797119981 0.9406954819 0.17983401 0.0452485069 -0.2726284275 -0.1569539894 0.0146981875 
83 4 0.7962546746 0.2044789319 0.10012114 0.329421435 -0.062316585 0.0750184025 0.010565695 
84 4 0.773349249 0.1364445956 0.319101345 0.1425231202 0.1183507357 -0.1117755659 -0.1071445422 
85 4 0.934097688 0.3205961225 0.1902474727 0.3616948957 0.2155513017 -0.2653132686 -0.2488099855 
86 4 0.7034866744 0.056248425 0.2678867019 0.1707583741 -0.11108904 0.0187212002 -0.0975222916 
87 4 0.7615301291 0.2235952381 0.0835790069 0.2727538925 0.0516128519 0.23136207 0.0151509687 
88 4 0.8232376376 0.381100915 0.2293754204 0.0672438725 -0.211937842 -0.14976828 0.0673964266 
89 4 1.0218579713 0.0881491719 0.7221931597 0.2338513819 -0.2391743587 -0.1136003194 0.3322119333 
90 4 1.1277193894 0.3432131869 0.0953150225 0.8332228119 0.1586123812 0.5112814131 0.2730188488 
91 4 1.0795172341 0.2086844069 0.525913245 0.4307598069 0.0478751675 -0.0843924856 0.391057975 
92 4 0.7196214309 0.21345238 0.2936680369 0.0107345869 -0.066470785 0.021501875 -0.0550372944 
93 4 0.9024541519 0.2009404969 0.2997170525 0.3137659469 0.2092891163 -0.2225681594 -0.2911067138 
94 4 0.820112692 0.2363515625 0.0724368425 0.3637964225 -0.0594245075 -0.0326200475 0.1010657825 
95 3 0.5625971422 0.07622342 0.1519143622 0.0883777622 -0.0165081833 -0.0806569067 -0.0037305189 
96 3 0.7274111155 0.3064406422 0.1751768598 0.0475094289 0.1418406242 0.0798566722 -0.0171130418 
97 3 0.9262986044 0.81998462 0.0253802689 0.0126642156 -0.1442608133 0.1005864133 -0.0176863622 
98 3 0.7911348108 0.5256639356 0.0957365067 0.0044938467 -0.1051951133 -6.5196666667e-05 0.0183330467 
99 3 0.6226042655 0.1716174467 0.0296489553 0.1863696695 -0.0239905167 -0.1351346007 0.0647450338 
100 3 0.5035053584 0.1436795089 0.1063174822 0.0035206548 0.0076490078 0.0178405852 -0.0108084359 
101 3 0.8955588246 0.0545678022 0.7313686756 0.0160891305 0.1979317511 0.0116349687 0.0286901493 
102 3 0.7202995219 0.1112657191 0.1282606867 0.2793049956 0.0500885937 0.1718846911 0.039217 
103 3 0.615789017 0.1671460404 0.1296776267 0.0823724464 0.073318738 -0.1172049154 -0.047143098 
104 3 0.787007885 0.10335494 0.0331667622 0.4828597089 -0.0544238633 -0.2129661833 0.1262326622 
105 3 0.7490405719 0.3250968651 0.0100327467 0.2259321667 0.0384312307 0.2381200183 0.0449665333 
106 3 0.9153039912 0.0432056867 0.3698783756 0.4246973342 -0.0599420567 0.1119817253 -0.3517059694 
107 3 0.7051855508 0.0126466467 0.3922877389 0.0923522756 -0.0143592257 0.02454652 0.101781874 
108 3 0.675124303 0.0245038467 0.0584084156 0.3728805622 -0.0319776767 -0.0259355967 -0.0420541256 
109 3 0.7703581038 0.0835763459 0.3563056467 0.1535696156 -0.1672992687 -0.0875220153 0.2116096567 
110 3 0.7025991286 0.0787840022 0.0384485267 0.3764130067 -0.04602281 -0.0261849967 -0.0499115267 
111 3 0.8519949556 0.6407353867 0.0540966689 0.0310633489 0.1156823733 0.0367942533 0.0376505289 
112 3 0.7667942126 0.2752368289 0.1670256467 0.1457108889 -0.2004794167 0.0870619444 -0.0136007667 
113 3 0.7420396926 0.2921405457 0.2089501308 0.0495322289 0.1761261477 -0.1197678144 -0.0788645171 
114 3 0.7387598203 0.2992524943 0.1741338022 0.0723797756 0.0185366944 -0.1309912261 0.0428949544 
115 3 0.7064669909 0.0610816418 0.0671651267 0.3708488409 0.0564222287 -0.0889634102 -0.1424304263 
116 3 0.809916671 0.5785186028 0.0371338156 0.0403125956 0.1464169981 0.1472694984 0.0377392422 
117 3 0.858401596 0.5841829773 0.0501040945 0.1025662283 0.1251893203 -0.2443277754 -0.0493890021 
118 3 0.7270669042 0.2980357323 0.0449904243 0.1856001267 -0.0035806219 0.232304191 0.0114790307 
119 3 0.7007052574 0.1095397756 0.2948770867 0.0865709956 -0.1211498233 0.0452106044 0.0545250333 
120 3 0.900755198 0.7225664022 0.0337231356 0.0550703889 -0.1467775544 0.0301165778 -0.0206191389 
121 3 0.6289625603 0.1970060467 0.1922004067 0.0063874489 0.0748188633 -0.0280697733 -0.03043716 
122 3 0.5901891326 0.1209652689 0.1567692344 0.0705887089 -0.0036084386 -0.0733890989 -0.0617107484 
123 3 0.7805499833 0.0315319787 0.5664091622 0.0113171356 -0.1336398772 0.0188655018 -0.0799372744 
124 3 0.842403825 0.0260305156 0.0096641422 0.6739495467 -5.7036444444e-04 0.0756831733 -0.06784672 
125 3 0.6836652536 0.4029947301 0.06149778 0.0029056689 0.12807359 0.0233621413 0.01310444 
126 3 0.7162954565 0.2277210322 0.1866576422 0.0987005067 -0.1247011089 -0.0070211322 0.1118152933 
127 3 0.9018326573 0.0536182797 0.6259611089 0.1337227532 -0.1796846142 0.0840257752 -0.2885630156 
128 3 0.7447465053 0.4281220556 0.0065986949 0.1199266067 -0.0105886483 0.1056817667 0.0217714457 
129 3 0.7395448991 0.1030040089 0.2938949067 0.1500277422 0.1301066267 -0.1239682356 -0.1462269067 
130 3 0.6297460218 0.1435655009 0.1349760556 0.1180384956 -0.1282231017 0.0065559783 0.0432205278 
131 3 0.7107421939 0.1837370291 0.2759162262 0.0455012109 -0.0799281689 -0.029262652 -0.0865104184 
132 2 0.5763111616 1.625625e-04 0.1896167025 0.14235529 -0.0055519875 -0.004810575 0.164295285 
133 2 0.4225296321 0.00134689 0.03232804 0.14485636 -0.00659866 0.01396802 -0.06843188 
134 2 0.4595451209 0.1563807025 0.05313025 0.0016707656 -0.091151225 0.0161640187 -0.0094216875 
135 2 0.4623572482 0.2126593225 8.41e-04 2.739025e-04 -0.01337335 -0.0076320325 4.7995e-04 
136 2 0.5534588048 0.2417197225 0.0275676212 0.0370293049 -0.0816311077 -0.0946082095 0.0319501151 
137 2 0.4339796568 0.0910530625 0.02155024 0.07573504 0.0442969 0.0830416 0.04039936 
138 2 0.4599013182 0.0368064225 0.14760964 0.02709316 -0.07370877 -0.03157851 0.06323932 
139 2 0.5378813021 0.007893434 9.48948025e-04 0.2804739131 -0.0027368702 -0.0470521235 0.0163142627 
140 2 0.4765756079 0.207484805 0.0037761025 0.0158634025 -0.0279907822 -0.0573708547 0.0077396275 
141 2 0.5258810084 0.18464209 0.0505575225 0.0413512225 -0.096618045 -0.087379495 0.0457232475 
142 2 0.4287681971 0.09235521 0.0013158756 0.0901710812 0.0110239725 -0.0912566115 -0.0108928384 
143 2 0.4582856361 2.26954225e-04 0.11282881 0.09696996 0.0050603335 -0.004691241 -0.10459926 
144 2 0.4983694764 0.0379665225 0.21003889 3.667225e-04 -0.089299755 0.0037313775 -0.008776445 
145 2 0.5114515313 0.01236544 0.2257010064 0.0235162225 0.052828896 0.01705252 0.072853518 
146 2 0.4450923729 0.0661441242 0.01399489 0.1179682062 -0.0304249855 0.088334046 -0.0406319095 
147 2 0.4987216435 0.0348811652 0.0905709025 0.12327121 -0.0562069268 0.0655731915 -0.105663545 
148 2 0.4518739087 0.0181063936 0.1078235732 0.0782600625 -0.0441847944 0.03764316 -0.0918601087 
149 2 0.4434459333 0.06682225 0.12023903 0.0095830157 0.0896361675 -0.0253053091 -0.0339448452 
150 2 0.5428169903 0.1053327025 0.14714896 0.0421686225 -0.12449738 0.0666463425 -0.07877226 
151 2 0.4643518687 0.1590932882 0.0510014472 0.0055279225 -0.0900776773 0.0296556127 -0.0167908322 
152 2 0.4698874174 0.0527391225 0.0708358225 0.09721924 -0.0611213475 -0.07160487 0.08298557 
153 2 0.6204076232 3.08025e-05 0.2857757764 0.09909904 -0.002966919 0.00174714 -0.168285784 
154 2 0.4899893178 0.1998447616 0.03308761 0.00715716 -0.081316576 -0.037819584 0.01538874 
155 2 0.4315655957 0.1328238025 0.0011122225 0.0523128384 -0.0121544075 0.083357004 -0.007627812 
156 2 0.4246278432 0.11771761 0.0418263852 0.02076481 0.0701690965 -0.04944071 -0.0294706115 
157 2 0.5175612558 0.223866191 4.060225e-04 0.04359744 -0.0095338717 -0.098792676 0.00420732 
158 2 0.4696399456 0.118336 0.102147356 7.83225e-05 0.10994412 0.0030444 0.0028285043 
159 2 0.4744445534 0.11015761 0.0680244642 0.04691556 -0.0865644985 -0.07188954 0.056492529 
160 2 0.437415844 0.02647129 0.0075777025 0.1572836281 0.014163035 0.064525193 0.0345231595 
161 2 0.5403195906 0.25050025 0.02643876 0.01500625 -0.0813813 -0.06131125 0.0199185 
162 2 0.5140904824 0.111556 0.13162384 0.0211091841 -0.1211752 0.04852686 -0.052711212 
163 2 0.5659356028 0.1337934565 0.01723969 0.16924996 0.0480266355 -0.1504810193 -0.05401682 
164 2 0.525735851 0.0802872225 0.19149376 0.0046172025 -0.12399396 0.0192536325 -0.02973492 
165 2 0.5243682032 0.190096 0.0583947225 0.02647129 0.1053594 0.0709372 0.039316455 
166 2 0.4106809772 0.0111830625 0.0249798025 0.132496 0.0167137875 -0.038493 -0.0575302 
167 2 0.3996216224 0.1530296161 0.0030858025 0.0035820225 -0.0217306045 -0.0234127215 0.0033246675 
168 2 0.4431594831 0.0932386225 0.1030089025 1.428025e-04 0.0980020825 -0.0036489325 -0.0038353525 
169 2 0.4456879481 0.151239321 0.0462465025 0.0011519236 0.0836318697 -0.0131990963 -0.007298797 
170 2 0.5490955077 0.0814874116 0.0040259025 0.2159925625 -0.018112437 0.132667535 -0.0294883875 
171 2 0.5245826961 0.2661012225 5.0176e-04 0.0085840225 0.01155504 0.0477935025 0.00207536 
172 2 0.51031028 0.1653479569 0.0919605625 0.0031080625 -0.1233105475 0.0226696225 -0.0169061875 
173 2 0.4542699654 0.0176491225 0.15583151 0.0328805689 -0.0524432018 -0.0240896905 0.0715809241 
174 2 0.6328098727 0.1464975625 0.0162945225 0.23765625 0.0488580375 -0.186590625 -0.062229375 
175 2 0.4733018235 0.081484557 0.0969606182 0.0455694409 0.0888864052 -0.0609360789 -0.0664713559 
176 2 0.4727858097 0.1730268812 0.03732624 0.0131733006 0.080364438 0.0477423829 0.02217453 
177 2 0.4244119549 0.0439112025 0.0699338025 0.0662805025 -0.0554154975 -0.0539486475 0.0680826525 
178 2 0.4703257754 0.13476241 0.0798910225 0.0065529025 -0.103760815 0.029716745 -0.0228805175 
179 2 0.4598137676 0.1600400025 0.0509766084 4.1209e-04 -0.090323289 -0.008121015 0.004583334 
180 2 0.6325066185 0.0796086225 0.19114384 0.12931216 0.12335598 -0.10146114 -0.15721712 
181 2 0.4999421817 0.1229554225 0.0331058025 0.09388096 0.0638007675 -0.10743916 -0.05574948 
182 2 0.4384845762 0.1140885729 0.0206281406 0.05755201 -0.0485122163 -0.081031023 0.0344556375 
183 2 0.59492871 0.35354916 1.69e-04 2.2201e-04 0.0077298 0.00885954 1.937e-04 
184 2 0.4517886757 0.1454278225 0.0086211225 0.0500640625 -0.0354083475 0.0853270625 -0.0207751875 
185 2 0.4690817439 0.00529984 0.1336268025 0.08111104 -0.02661204 -0.02073344 0.10410864 
186 2 0.4515699198 0.17909824 0.02265025 0.0021669025 -0.0636916 -0.01969996 0.007005775 
187 2 0.5655455763 5.184e-05 0.1733306689 0.14645929 0.002997576 -0.00275544 -0.159329491 
188 2 0.5425615956 0.2446786225 0.0044957025 0.04519876 -0.0331662825 0.10516259 -0.01425483 
189 2 0.5875007021 0.0073359225 0.0710489025 0.26677225 0.0228300075 -0.044238225 -0.137673075 
190 2 0.461863293 0.0204347025 0.14462809 0.0482549089 0.054363885 -0.0314018265 -0.083540501 
191 2 0.4936678404 0.0027783441 0.23396569 0.0069639025 -0.025495827 -0.0043986495 0.040364765 
192 2 0.4339187726 0.10017225 0.0099930012 0.07812025 -0.0316389225 0.08846175 -0.0279402175 
193 2 0.4590773873 0.0053217025 0.0676780225 0.1377523225 -0.0189779425 -0.0270753925 0.0965546725 
194 2 0.5519776592 0.0240141512 0.1353136225 0.1453515625 -0.0570038753 -0.0590804063 0.1402428125 
195 2 0.6379791063 0.0011730625 0.0029430625 0.402901215 0.0018580625 -0.0217400163 -0.0344349162 
196 2 0.4799240932 0.0015327225 5.70025e-05 0.2287374102 2.955825e-04 0.0187240747 0.0036109008 
197 2 0.6209117208 0.0023571025 0.0127803025 0.37039396 -0.0054885775 -0.02954753 0.06880223 
198 2 0.443747568 0.01071225 0.11978521 0.0664144441 -0.03582135 0.026672985 -0.089193431 
199 2 0.4689798854 0.18731584 0.0078357904 0.0247905025 0.038311456 -0.06814436 -0.013937474 
200 2 0.4609181377 0.1375000561 0.02585664 0.0490888336 -0.059626248 0.0821566636 -0.035626848 
201 2 0.6459337238 0.01868689 0.1117832356 0.28676025 0.045704278 0.07320285 0.17903907 
202 2 0.4206944704 0.10962721 0.0492529249 0.0181037025 -0.073481023 -0.044549505 0.0298606815 
203 2 0.4862115313 0.093025 0.1025120306 0.0408646225 0.097653375 -0.06165575 -0.0647233763 
204 2 0.46697594 0.1737639225 0.041064996 0.00323761 0.0844725682 -0.023718765 -0.0115305005 
205 2 0.6553552546 0.0268681272 0.00401956 0.3986028225 -0.010392211 -0.1034877352 0.04002759 
206 2 0.4390325871 0.01006009 0.1341354 0.0485541225 -0.0367343735 0.022101105 -0.0807020857 
207 2 0.5966087202 0.1376039025 0.112225 0.1061130625 -0.12426825 0.1208369625 -0.10912625 
208 2 0.5066429631 0.003249 0.02666689 0.226771202 -0.0093081 -0.027143685 0.0777642765 
209 2 0.5484244303 0.00492804 0.2474963001 0.0483450156 -0.034923798 -0.015435225 0.1093856138 
210 2 0.4040431575 0.0019492225 0.0814388906 0.07986276 0.0125993063 0.01247679 0.080646975 
211 2 0.5289218491 0.0140778225 0.22137025 0.04431025 0.055824825 -0.024975825 -0.09904025 
212 2 0.4325609726 0.1353136225 0.0350251225 0.01677025 0.0688431275 -0.047636575 -0.024235925 
213 2 0.4119670527 0.02566404 0.1413384025 0.00271441 0.06022719 -0.00834642 -0.019586995 
214 2 0.6650187761 0.0083083225 0.14760964 0.28633201 -0.03501983 -0.048774365 0.20558542 
215 2 0.4629900045 0.11587216 0.01428025 0.0842073342 -0.0406778 -0.098778974 0.0346771075 
216 2 0.6081602629 0.0055577025 0.0630813456 0.3012198572 -0.018723978 0.0409156493 -0.1378453986 
217 2 0.479037916 0.0076825225 0.18766224 0.0341325625 -0.03796998 -0.0161933375 0.0800337 
218 2 0.4277718931 0.05193841 0.10666756 0.0243828225 -0.07443214 -0.035586585 0.05099859 
219 2 0.4325711885 0.0441378081 0.0800041225 0.0629759025 -0.0594239565 0.0527220855 -0.0709812075 
220 2 0.4931564483 0.1570140625 0.02223081 0.06395841 0.059080875 -0.100211625 -0.03770739 
221 2 0.6282817879 0.07941124 0.1152942025 0.2000325625 -0.09568519 0.12603505 -0.1518637375 
222 2 0.6741046154 8.5264e-04 0.1755191025 0.27804529 -0.01223334 0.01539716 -0.220912335 
223 2 0.4237663454 0.010415223 0.12837889 0.0407838025 0.0365663065 0.0206100073 0.072358685 
224 2 0.5060714504 0.0066504025 0.12659364 0.1228642704 0.02901549 0.028584906 0.124715016 
225 2 0.4492346324 0.1673382649 0.00454276 0.02993073 0.027571318 0.0707711553 0.011660537 
226 2 0.4648741873 0.00147456 0.04016016 0.17447329 -0.00769536 0.01603968 -0.08370708 
227 2 0.4276740406 6.76e-06 0.0136072225 0.1692911025 3.0329e-04 -0.00106977 -0.0479956425 
228 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
229 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
230 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
231 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
232 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
233 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
234 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
235 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
236 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
237 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
238 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
239 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
240 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
241 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
242 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
243 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
244 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
245 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
246 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
247 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
248 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
249 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
250 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
251 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
252 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
253 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
254 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
255 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
256 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
257 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
258 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
259 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
260 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
261 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
262 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
263 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
264 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
265 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
266 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
267 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
268 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
269 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
270 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
271 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
272 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
273 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
