# Cluster list (688 data points):
# "Cluster Identifier" "Cluster Size" "Radius of Gyration" "Gyration Tensor.XX" "Gyration Tensor.YY" "Gyration Tensor.ZZ" "Gyration Tensor.XY" "Gyration Tensor.XZ" "Gyration Tensor.YZ"
132 3 0.6537663446 0.27968834 0.0904954067 0.0572266867 -0.02123543 0.10705566 0.0298754833 
133 3 0.5865375009 0.1330467489 0.1754772422 0.0355022489 -0.0897189056 0.0506061244 0.0091034422 
134 3 0.6794866745 0.1823572022 0.0890219622 0.1903229764 0.1272419078 -0.0763340502 -0.0471312628 
135 3 0.7892608392 0.0275921622 0.0495291834 0.5458113267 0.0255472859 0.1050483533 0.1587001243 
136 3 0.594428539 0.2591058689 0.0255603289 0.0686790902 -0.0562693356 -0.0477923189 -0.0178807638 
137 3 0.7164118354 0.0772450467 0.302797851 0.1332030203 -0.0013697051 -0.066431067 -0.1505869879 
138 3 0.7836675411 0.0509568467 0.4172154022 0.1459625662 -0.1445395967 -0.0658140117 0.1656920894 
139 3 0.7480586068 0.0838386822 0.1558897689 0.3198632282 -0.1139955622 0.1233156786 -0.1787733622 
140 3 0.5933624314 0.1090968172 0.1178173489 0.1251648089 0.0896819194 -0.1076586178 -0.0596115756 
141 3 0.6997620246 0.2304497867 0.1929236356 0.0662934689 -0.1977950267 0.10202186 -0.0654466911 
142 3 0.7646306533 0.0561464867 0.0975567138 0.4309568356 -0.0287504327 0.0965321467 0.0987262324 
143 3 0.8013492982 0.4205628956 0.02109912 0.2004986822 -0.09382446 -0.2749617544 0.06320578 
144 3 0.6817626061 0.0210957089 0.1336488067 0.3100557356 -0.0264487567 -0.0732533189 0.0170342833 
145 3 0.7908464966 0.2922245057 0.3312620956 0.00195158 -0.2318631669 0.0238243927 -0.0177371667 
146 3 0.6513406107 0.0762191134 0.1943226956 0.1537027822 0.1054056998 0.0677786496 0.1610858911 
147 3 0.6832559905 0.2352362422 0.0856045156 0.1459979908 -0.1050007644 -0.1521910804 0.1108429422 
148 3 0.5114410534 0.1044955489 0.0835493067 0.0735270956 0.0483626533 0.0121943089 -0.0607664933 
149 3 0.7391816872 0.0199344356 0.4993872289 0.0270679022 -0.0736820089 -0.0217951644 0.1076749244 
150 3 0.6763443994 0.0575853156 0.1898365489 0.2100198822 0.0164151422 0.1099232311 0.0372666144 
151 3 0.7881955581 0.14640242 0.2345635489 0.2402862689 -0.0473192333 0.0863189633 -0.2316835989 
152 3 0.692541681 0.1378994756 0.1566370354 0.185077469 -0.0100288262 0.1175132456 0.1065288823 
153 3 0.5574776972 0.1072019807 0.0764686667 0.1271107356 0.02158212 0.0014059612 -0.0954581 
154 3 0.7310238924 0.0293356735 0.1311078422 0.3739524156 0.0056603626 -0.0068860108 0.2186929689 
155 3 0.7219230261 0.1581901267 0.11773734 0.2452453889 0.10576891 0.1306157 0.16770745 
156 3 0.7099751565 0.1245693622 0.2677207083 0.1117746524 0.1661509893 0.1085846551 0.1167319085 
157 3 0.8376511764 0.0572528289 0.3367937156 0.3076129489 -0.0803434089 0.0896717011 -0.3193647311 
158 3 0.7238794248 0.0967914662 0.3427920067 0.0844179489 -0.1342929177 0.0649308131 -0.17004623 
159 3 0.8118797078 0.0220900556 0.1838522689 0.4532063356 0.0545878722 0.0992596056 0.2265204322 
160 3 0.6934316346 0.1083400622 0.3596848422 0.0128225274 0.1823151622 0.024635802 0.06099822 
161 3 0.8565747366 0.00779282 0.0292451267 0.6966823328 0.01151287 -0.038487964 -0.135593844 
162 3 0.6943596853 0.4111578467 0.0177847489 0.053192777 0.0807371067 0.1405013913 0.0307522409 
163 3 0.7739777449 0.3461076646 0.1146499622 0.1382839227 0.1894086731 -0.216769043 -0.1238918674 
164 3 0.5693554309 0.1861793889 0.0093771489 0.1286090689 0.0177701944 -0.0342750944 -0.0339208289 
165 2 0.475853766 0.0309900816 0.0053071225 0.1901396025 0.012824514 -0.076762242 -0.0317662425 
166 2 0.4176656948 0.1718185401 2.544025e-04 0.00237169 -0.0066114345 -0.020186637 7.76765e-04 
167 2 0.4378992721 0.07845601 0.00627264 0.1070271225 -0.02218392 -0.091634715 0.02591028 
168 2 0.4443253875 0.00123904 0.00469225 0.19149376 -0.0024112 -0.01540352 0.0299756 
169 2 0.4277530965 0.0028665316 0.18003049 7.569e-05 -0.022717022 4.65798e-04 -0.00369141 
170 2 0.4922156286 0.01982464 0.0662290225 0.1562225625 0.03623488 -0.0556512 -0.1017175875 
171 2 0.4912775096 0.03034564 0.0060253889 0.2049825625 -0.0135219926 -0.07886905 0.0351439847 
172 2 0.4211171512 0.0726572025 0.09715689 0.0075255625 0.084018735 0.0233834625 0.027039975 
173 2 0.4678449884 0.2025225006 0.0040132225 0.01234321 0.0285090838 -0.0499977775 -0.007038185 
174 2 0.4437663631 0.0586366225 0.0505575225 0.08773444 0.0544474275 -0.07172483 -0.06660057 
175 2 0.4566076735 0.0262926225 0.0299809225 0.1522170225 -0.0280762725 -0.0632628225 0.0675544725 
176 2 0.5743311339 1.00000000000e-06 0.0507015289 0.2791537225 -2.2517e-04 -5.2835e-04 0.1189685695 
177 2 0.4452979669 0.1093492624 0.05503716 0.0339038569 0.077577528 0.0608881084 0.043196898 
178 2 0.4210213356 0.03218436 0.0026061025 0.1424685025 -0.00915837 0.06771453 -0.0192688225 
179 2 0.4938053741 0.1606005625 0.0485541225 0.0346890625 -0.0883052625 -0.0746396875 0.0410401875 
180 2 0.5642673463 6.12315025e-04 0.0196420225 0.2981433006 0.0034680118 0.0135113886 0.0765254038 
181 2 0.4774549158 9.828225e-04 0.1354166401 0.091563734 0.0115364865 -0.0094863532 -0.111351934 
182 2 0.5466118631 0.0957593025 0.2030223364 2.89e-06 -0.139431981 -5.26065e-04 7.65986e-04 
183 2 0.5130848284 0.2269093225 0.0362178961 1.288225e-04 0.0906541685 -0.0054065725 -0.0021600185 
184 2 0.4890564129 0.0043626025 0.10896601 0.1258475625 -0.021803105 0.0234312375 -0.117102975 
185 2 0.4962607122 0.22071204 0.0202977009 0.0052649536 -0.066932406 0.034088688 -0.0103376232 
186 2 0.6644223383 0.013689 0.00323761 0.4245304336 0.0066573 -0.07623252 -0.037073764 
187 2 0.5168694758 0.0054390625 0.2611721025 5.4289e-04 -0.0376899375 0.001718375 -0.011907465 
188 2 0.5952982068 0.0248220025 8.850625e-04 0.32867289 0.0046871125 -0.090323415 -0.017055675 
189 2 0.4378624499 2.25e-04 0.0632271025 0.1282714225 0.00377175 -0.00537225 -0.0900568175 
190 2 0.4636297652 7.59829225e-04 0.10582009 0.10837264 -0.0089668945 0.009074398 -0.10708876 
191 2 0.6494703226 0.001444 0.40998409 0.01038361 0.0243314 -0.0038722 -0.06524657 
192 2 0.4778868616 0.15507844 0.06964321 0.0036542025 -0.10392382 -0.02380521 0.015952755 
193 2 0.6440199811 0.0208658025 0.3919511236 0.00194481 -0.090434367 0.006370245 -0.027609246 
194 2 0.5093447776 0.0301543225 0.17833729 0.05094049 0.073332395 0.039192805 0.09531311 
195 2 0.4576181207 0.1805230144 0.00751689 0.02137444 -0.036837096 0.062117456 -0.01267554 
196 2 0.4520197244 0.11607649 0.0262692388 0.0619761025 0.0552199333 -0.084817265 -0.0403492879 
197 2 0.5514399809 0.07480225 0.2261478025 0.003136 0.130062925 -0.015316 -0.0266308 
198 2 0.5133760074 0.1734306025 0.09 1.243225e-04 -0.124935 -0.0046434175 0.003345 
199 2 0.574605643 0.01552516 2.059225e-04 0.3144405625 -0.00178801 -0.06986945 0.0080467625 
200 2 0.5023948198 0.0087329025 0.10791225 0.1357554025 -0.030698325 -0.0344316525 0.121035825 
201 2 0.3933928246 0.1205686729 0.022772319 0.0114169225 0.0523987431 0.0371015255 0.0161241992 
202 2 0.4332998899 0.00236196 0.0014402025 0.1839466321 -0.00184437 0.020844054 -0.0162763755 
203 2 0.4932312261 0.14115049 0.1019652624 1.6129e-04 0.119968524 -0.00477139 -0.004055364 
204 2 0.4502365656 0.1142778025 0.06451854 0.0239166225 -0.0858663903 -0.0522794325 0.0392818733 
205 2 0.4892588323 0.140625 0.0143880025 0.0843612025 0.04498125 -0.10891875 -0.0348394775 
206 2 0.594523606 0.0344752056 0.04330561 0.2756775025 -0.0386389675 0.0974886587 -0.109262905 
207 2 0.5378334826 0.25654225 0.0010208025 0.0317018025 0.016182675 -0.090182325 -0.0056886975 
208 2 0.4372284164 0.0014996256 0.00524176 0.1844273025 -0.00280369 0.0166304513 -0.03109218 
209 2 0.4489566739 0.1143454225 0.0433264225 0.04389025 0.0703859225 0.070842425 0.043607425 
210 2 0.6200993739 0.05317636 0.0864654025 0.244881471 0.06780793 0.114113563 0.1455121128 
211 2 0.4501725086 0.1848570025 0.0098505625 0.0079477225 -0.0426725375 0.0383300425 -0.0088481375 
212 2 0.6507340836 0.1150227225 0.0086211225 0.2998110025 0.0314900775 0.1857015825 0.0508400175 
213 2 0.4959388142 0.2304672049 0.015129 3.591025e-04 -0.05904861 -0.0090973265 0.00233085 
214 2 0.4834167715 0.0922640625 0.14115049 2.772225e-04 -0.114118875 -0.0050574375 0.006255405 
215 2 0.4874790302 0.052828724 0.0043520409 0.18045504 0.0151628746 0.097638156 0.028024056 
216 2 0.4920060696 0.17264025 0.0651525625 0.00427716 0.106056375 0.0271737 0.01669335 
217 2 0.4391362545 0.04347225 0.00481636 0.14455204 -0.0144699 0.0792717 -0.02638588 
218 2 0.449089174 0.1784766762 0.01510441 0.0081 -0.0519209485 -0.03802185 0.011061 
219 2 0.4517930776 4.7961e-04 0.037825535 0.16581184 -0.0042592845 0.00891768 -0.0791954642 
220 2 0.4065956868 0.0260984025 0.11444689 0.02477476 0.054652365 0.02542797 0.05324842 
221 2 0.5078743472 0.16589329 0.076729 0.0153140625 0.1128221 0.050403375 0.03427875 
222 2 0.4637133705 0.12020089 0.09474084 8.836e-05 -0.10671426 -0.00325898 0.00289332 
223 2 0.5983361681 0.33200644 0.01682209 0.00917764 0.07473314 -0.05519996 -0.01242526 
224 2 0.4759203032 0.0291214225 0.1248562225 0.07252249 0.0602991775 0.045956045 0.095157155 
225 2 0.4619010419 0.00793881 0.17023876 0.0351750025 -0.03676266 0.016710705 -0.07738313 
226 2 0.4227634615 0.09972964 0.00630436 0.0726949444 -0.02507452 -0.085145996 0.021407828 
227 2 0.4708096203 0.0012467961 0.0021390625 0.21827584 0.0016330875 0.016496832 0.021608 
228 2 0.5949336644 0.20684304 0.1332615025 0.0138415225 0.16602474 0.05350722 0.0429481325 
229 2 0.4407888695 0.1016653225 0.0388287025 0.0538008025 0.0628293925 0.0739572575 0.0457057475 
230 2 0.4635817188 0.03154176 0.12285025 0.060516 -0.0622488 0.0436896 -0.086223 
231 2 0.4860622877 0.1420159225 0.0664350625 0.0278055625 -0.0971330875 0.0628397375 -0.0429798125 
232 2 0.4986084586 0.0110775625 0.0576720225 0.17986081 0.0252757875 0.044636525 0.101847615 
233 2 0.4013768896 0.0351000225 0.1199583225 0.0060450625 -0.0648886725 -0.0145664625 0.0269287125 
234 2 0.44519547 0.0439312708 0.1222446332 0.0320231025 0.0732827543 0.0375075404 0.0625671833 
235 2 0.6315400502 0.3741157225 0.02430481 4.223025e-04 0.095356235 0.0125694075 0.003203745 
236 2 0.4394687533 0.104299932 0.0631768225 0.0256560306 0.0811747392 -0.0517293171 -0.0402599862 
237 2 0.4544766363 0.005929 0.17572864 0.0248913729 0.0322784 0.01214829 0.066137184 
238 2 0.4953761122 0.0955737225 0.07778521 0.07203856 -0.086221935 -0.08297586 0.07485676 
239 2 0.5200395543 0.1864944225 0.083923193 2.35225e-05 0.1251047858 -0.0020944725 -0.0014050208 
240 2 0.4355724143 0.1506138481 0.03849444 6.1504e-04 -0.076143258 -0.009624632 0.00486576 
241 2 0.6696265116 0.3288449025 0.01272384 0.1068309225 -0.06468516 -0.1874321325 0.03686868 
242 2 0.4275424219 0.178929 0.0015015625 0.00236196 0.01639125 -0.0205578 -0.00188325 
243 2 0.4397209293 0.18455616 0.00383161 0.0049667256 0.02659224 -0.03027606 -0.0043624025 
244 2 0.6002630349 0.094491686 0.0517790025 0.2140450225 -0.0699477322 -0.1422162967 0.1052760075 
245 2 0.4410113689 0.0386319025 0.1335537025 0.0223054225 -0.0718291975 -0.0293547425 0.0545799575 
246 2 0.4356327891 8.2944e-04 0.17614809 0.0127983969 0.01208736 0.003258144 0.047480661 
247 2 0.4551345405 0.1681 0.00249001 0.03655744 0.020459 0.078392 0.00954088 
248 2 0.6626110371 0.04524129 0.1457483329 0.2480637636 -0.081202479 0.105937362 -0.1901443662 
249 2 0.5748318267 0.2315053225 0.0571449025 0.041781404 -0.1150189075 -0.0983494657 0.0488630153 
250 2 0.5345435483 0.01920996 0.2071615225 0.0593653225 0.06308379 0.03376989 0.1108972975 
