# Cluster list (395 data points):
# "Cluster Identifier" "Cluster Size" "Radius of Gyration" "Gyration Tensor.XX" "Gyration Tensor.YY" "Gyration Tensor.ZZ" "Gyration Tensor.XY" "Gyration Tensor.XZ" "Gyration Tensor.YZ"
137 2 0.4559030562 0.13675204 0.05442889 0.0166666667 0.08627434 -0.0477409747 -0.0301189005 
138 2 0.5219372727 0.01329409 0.24245776 0.0166666667 0.05677372 0.014885166 0.0635685667 
139 2 0.5716622772 0.30880249 0.0013286025 0.0166666667 -0.020255265 -0.0717405615 0.0047056748 
140 2 0.5713629903 0.08964036 0.22014864 0.0166666667 -0.14047848 -0.0386523738 0.0605734595 
141 2 0.4834718184 0.18054001 0.0365383225 0.0166666667 -0.081219635 0.0548543541 -0.0246773589 
142 2 0.5675314427 0.0303979225 0.2750273493 0.0166666667 -0.0914344577 0.0225084882 -0.0677036864 
143 2 0.4399712566 0.024964 0.15194404 0.0166666667 0.0615884 0.0203977123 0.0503229636 
144 2 0.4874106063 0.0758176225 0.14508481 0.0166666667 -0.104880815 -0.0355475322 0.0491739786 
145 2 0.5227591435 0.05880625 0.2144708721 0.0 0.112304175 0.0 0.0 
146 2 0.6099645147 0.02585664 0.3295334025 0.0166666667 0.09230724 0.0207591907 0.0741095363 
147 2 0.5633025872 0.22877089 0.0718722481 0.0166666667 0.128227447 0.0617482645 0.0346102702 
148 2 0.4517222605 1.296e-05 0.187373374 0.0166666667 -0.0015583193 -4.6475800164e-04 0.05588282 
149 2 0.4053888164 0.05414929 0.1101908025 0.0 -0.077244765 0.0 0.0 
150 2 0.4719875201 0.18122049 0.0248850625 0.0166666667 0.067154175 -0.0549576337 -0.0203654374 
151 2 0.4461983512 0.149665302 0.032761 0.0166666667 0.070022746 -0.0499441859 -0.0233669995 
152 2 0.4642595359 0.19607184 0.00279841 0.0166666667 -0.02342412 -0.0571652342 0.0068293606 
153 2 0.4628981169 0.01817104 0.17943696 0.0166666667 -0.05710128 -0.0174026052 0.0546865249 
154 2 0.4530755621 0.2009280625 0.0043494025 0.0 -0.0295620875 0.0 0.0 
155 2 0.4327982729 0.1725156225 0.0147987225 0.0 -0.0505273275 0.0 0.0 
156 2 0.53276389 0.2148786025 0.06895876 0.0 0.12172823 0.0 0.0 
157 2 0.580626979 0.09217296 0.228288062 0.0166666667 0.145058562 0.0391945915 0.0616830693 
158 2 0.5720327671 0.10634121 0.20421361 0.0166666667 -0.14736459 -0.042099329 0.0583400392 
159 2 0.4645080875 0.1196814025 0.0794196942 0.0166666667 0.0974938993 0.044661953 0.0363821601 
160 2 0.4257407975 0.14945956 0.015129 0.0166666667 -0.0475518 -0.0499098454 0.0158792317 
161 2 0.4676411837 0.01366561 0.188356 0.0166666667 -0.0507346 0.0150917251 -0.0560291591 
162 2 0.4221579444 0.16785409 0.01036324 0.0 -0.04170746 0.0 0.0 
163 2 0.4321537487 0.0664866225 0.12027024 0.0 -0.08942238 0.0 0.0 
164 2 0.4509114982 0.15928081 0.0273737025 0.0166666667 0.066031095 -0.0515235885 -0.0213595032 
165 2 0.4969022934 0.0456890625 0.18455616 0.0166666667 0.091827 -0.0275950063 -0.0554611215 
166 2 0.462122592 0.00425104 0.20930625 0.0 -0.029829 0.0 0.0 
167 2 0.4483157054 0.1513599025 0.0329604025 0.0166666667 0.0706320275 0.050226139 0.0234380042 
168 2 0.5991061731 0.34047225 0.00178929 0.0166666667 0.02468205 0.0753295261 0.0054609065 
169 2 0.474430672 0.06584356 0.1592409025 0.0 0.10239623 0.0 0.0 
170 2 0.4872092868 0.064009 0.1566972225 0.0166666667 0.10015005 -0.0326621596 -0.0511040153 
171 2 0.4517328765 0.1826280225 0.0047679025 0.0166666667 -0.0295085175 -0.0551706478 0.0089143167 
172 2 0.5502260093 0.1395844321 0.1464975625 0.0166666667 -0.1429992275 0.0482328436 -0.0494128125 
173 2 0.5497497855 0.137641 0.14791716 0.0166666667 -0.1426866 -0.0478958941 0.0496516465 
174 2 0.6055419116 0.00485809 0.34515625 0.0166666667 -0.04094875 0.0089982313 -0.0758459239 
175 2 0.5556351403 0.25928464 0.0327791025 0.0166666667 -0.09219066 -0.0657374373 0.0233734545 
176 2 0.5831376425 0.2734976209 0.0498852225 0.0166666667 0.1168053495 -0.0675151367 -0.028834361 
177 2 0.4376473143 0.0506475025 0.1242210025 0.0166666667 -0.0793188725 -0.0290538301 0.0455010994 
178 2 0.4610192476 3.3124e-04 0.19554084 0.0166666667 0.00804804 -0.0023496099 -0.0570877745 
179 2 0.5514850466 0.16426809 0.123201 0.0166666667 0.1422603 -0.052324005 -0.0453139052 
180 2 0.5160276371 0.06528025 0.2010042722 0.0 -0.1145495925 0.0 0.0 
181 2 0.4790128988 0.1955973572 0.033856 0.0 -0.0813765576 0.0 0.0 
182 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
183 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
184 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
185 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
186 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
187 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
188 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
189 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
190 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
191 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
192 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
193 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
194 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
195 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
196 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
197 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
198 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
199 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
200 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
201 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
202 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
203 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
204 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
205 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
206 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
207 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
208 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
209 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
210 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
211 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
212 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
213 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
214 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
215 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
216 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
217 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
218 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
219 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
220 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
221 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
222 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
223 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
224 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
225 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
226 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
227 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
228 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
229 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
230 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
231 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
232 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
233 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
234 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
235 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
236 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
237 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
238 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
239 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
240 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
241 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
242 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
243 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
244 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
245 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
246 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
247 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
248 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
249 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
250 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
251 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
252 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
253 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
254 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
255 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
256 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
257 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
258 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
259 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
260 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
261 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
262 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
263 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
264 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
265 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
266 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
267 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
268 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
269 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
270 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
271 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
272 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
273 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
274 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
275 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
276 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
277 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
278 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
279 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
280 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
281 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
282 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
283 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
284 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
285 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
286 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
287 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
288 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
289 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
290 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
291 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
292 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
293 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
294 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
295 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
296 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
297 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
298 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
299 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
300 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
301 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
302 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
303 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
