# Cluster list (213 data points):
# "Cluster Identifier" "Cluster Size" "Radius of Gyration" "Gyration Tensor.XX" "Gyration Tensor.YY" "Gyration Tensor.ZZ" "Gyration Tensor.XY" "Gyration Tensor.XZ" "Gyration Tensor.YZ"
35 2 1.6710706067 2.03775625 0.6214957225 0.133225 1.125369625 0.5210375 0.28774775 
36 2 1.3189924185 1.2996 0.306916 0.133225 -0.63156 0.4161 -0.20221 
37 2 1.437984527 0.33814225 1.59643225 0.133225 0.73472525 0.2122475 0.4611775 
38 2 1.3624511 0.079524 1.643524 0.133225 -0.361524 -0.10293 0.46793 
39 2 1.4772714079 0.0568584025 2.12547241 0.0 0.347636255 0.0 0.0 
40 2 1.3159955357 0.400689 1.19793025 0.133225 0.6928185 0.231045 0.3994925 
41 2 1.3479362272 0.0923248225 1.59138225 0.133225 -0.383306775 0.11090525 -0.4604475 
42 2 1.6276666988 1.5248545225 0.99121936 0.133225 1.22941666 0.45072025 0.363394 
43 2 1.4728438478 1.295044 0.874225 0.0 -1.06403 0.0 0.0 
44 2 1.2990997739 0.444889 1.1095462225 0.133225 0.70258445 -0.243455 -0.38447275 
45 2 1.3864093137 0.1674855625 1.6214202225 0.133225 -0.5211184875 0.14937625 -0.46477275 
46 2 1.575059937 0.2755725025 2.0720163025 0.133225 0.7556392775 -0.19160675 -0.52539925 
47 2 1.4091711651 1.62180225 0.2307361225 0.133225 -0.611725725 0.4648275 -0.17532775 
48 2 1.2233658873 0.02480625 1.4718178442 0.0 -0.1910766375 0.0 0.0 
49 2 1.4621983102 0.6903366482 1.31446225 0.133225 -0.9525867225 -0.303265725 0.4184725 
50 2 1.4962369473 2.105401 9.90025e-05 0.133225 0.01443745 0.529615 0.00363175 
51 2 1.3254635236 1.53586449 0.0877640625 0.133225 0.367142625 0.4523445 0.10813125 
52 2 1.3576336546 0.12837889 1.71479025 0.0 -0.46919385 0.0 0.0 
53 2 1.3383029749 1.3547796025 0.30305025 0.133225 0.640754475 0.42484175 0.2009325 
54 2 1.4737859656 1.21771225 0.8211078225 0.133225 -0.999936525 -0.4027775 0.33074475 
55 2 1.793943021 1.3531505625 1.731856 0.133225 -1.530837 -0.42458625 0.48034 
56 2 1.2887135058 0.00570025 1.65508225 0.0 0.09713075 0.0 0.0 
57 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
58 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
59 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
60 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
61 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
62 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
63 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
64 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
65 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
66 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
67 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
68 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
69 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
70 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
71 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
72 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
73 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
74 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
75 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
76 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
77 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
78 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
79 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
80 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
81 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
82 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
83 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
84 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
85 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
86 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
87 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
88 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
89 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
90 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
91 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
92 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
93 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
94 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
95 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
96 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
97 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
98 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
99 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
100 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
101 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
102 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
103 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
104 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
105 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
106 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
107 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
108 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
109 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
110 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
111 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
112 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
113 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
114 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
115 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
116 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
117 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
118 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
119 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
120 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
121 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
122 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
123 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
124 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
125 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
126 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
127 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
128 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
129 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
130 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
131 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
132 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
133 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
134 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
135 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
136 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
137 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
138 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
139 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
140 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
141 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
142 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
143 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
144 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
145 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
146 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
147 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
148 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
149 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
150 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
151 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
152 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
153 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
154 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
155 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
156 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
157 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
158 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
159 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
160 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
161 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
162 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
163 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
164 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
165 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
166 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
167 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
168 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
169 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
170 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
171 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
172 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
173 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
174 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
175 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
176 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
177 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
178 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
179 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
180 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
181 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
182 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
183 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
184 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
185 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
186 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
187 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
188 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
189 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
190 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
191 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
192 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
193 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
194 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
195 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
196 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
197 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
198 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
199 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
200 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
201 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
202 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
203 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
204 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
205 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
206 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
207 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
208 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
209 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
210 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
211 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
212 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
213 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
