# Cluster list (201 data points):
# "Cluster Identifier" "Cluster Size" "Radius of Gyration" "Gyration Tensor.XX" "Gyration Tensor.YY" "Gyration Tensor.ZZ" "Gyration Tensor.XY" "Gyration Tensor.XZ" "Gyration Tensor.YZ"
19 4 2.6284231409 3.74391625 2.7983232075 0.36636875 2.803855475 -1.04837125 -0.931069375 
20 4 2.4193884254 4.0431233531 1.71039825 0.09991875 -1.1768156438 -0.5408921312 0.23825375 
21 4 2.0975552055 2.605016205 1.661496635 0.133225 0.7105935075 -0.52346475 0.0553705 
22 3 2.0769237936 0.8899286667 3.3052615556 0.1184222222 -1.176613 -0.32412 0.4541411111 
23 3 2.2620360794 2.3539830022 2.4075575556 0.3552666667 1.5999327556 -0.8369206667 -0.8448533333 
24 3 2.0772560795 1.5815602222 2.6150103756 0.1184222222 1.9683390889 0.0510188889 -0.0754414444 
25 3 2.3433539117 3.6243682222 1.5116726667 0.3552666667 2.3175263333 1.1346633333 0.7244033333 
26 3 2.2985097588 2.6948962222 2.4698286667 0.1184222222 -1.297555 0.3079788889 0.2435766667 
27 3 2.4057007612 5.2649890414 0.4039848889 0.1184222222 1.3151500978 -0.6789940889 -0.2178644444 
28 3 1.9986840836 2.1526022882 1.7237135556 0.1184222222 1.7333306722 -0.3819838556 -0.4364588889 
29 3 2.1189528336 0.107744 4.2637948889 0.1184222222 0.4248746667 0.0866266667 -0.0137077778 
30 2 1.4349590586 0.35462025 1.57126225 0.133225 -0.74645925 -0.2173575 0.4575275 
31 2 1.3644254294 1.24880625 0.4796255025 0.133225 0.773924625 0.4078875 0.25278075 
32 2 1.4942042473 1.94351481 0.1559065225 0.133225 -0.550460385 -0.5088465 0.14412025 
33 2 1.2732522335 0.614656 0.87329025 0.133225 -0.732648 -0.28616 0.3410925 
34 2 1.3342778243 1.6377600625 0.00931225 0.133225 0.123495875 -0.46710875 -0.0352225 
35 2 1.4400095486 0.02356225 1.91684025 0.133225 -0.21252075 -0.0560275 0.5053425 
36 2 1.5206091707 1.651225 0.52780225 0.133225 -0.9335525 0.469025 -0.2651725 
37 2 1.3815153109 1.0713595542 0.837225 0.0 -0.947084475 0.0 0.0 
38 2 1.4992109591 0.01625625 2.09815225 0.133225 0.18468375 0.0465375 0.5287025 
39 2 1.3843444297 0.19936225 1.58382225 0.133225 0.56192025 -0.1629725 -0.4593525 
40 2 1.4236647315 0.91891396 0.9746823076 0.133225 0.946387436 -0.349889 -0.3603499 
41 2 1.414020753 0.020164 1.84606569 0.133225 0.1929354 -0.05183 -0.4959255 
42 2 1.2912363262 0.02608225 1.507984 0.133225 -0.198322 0.0589475 -0.44822 
43 2 1.3449963281 0.062001 1.6137891225 0.133225 -0.31631715 0.090885 -0.46367775 
44 2 1.3277852509 1.2558564225 0.37393225 0.133225 0.685277475 -0.40903725 -0.2231975 
45 2 1.2674729396 0.98109025 0.4921724025 0.133225 -0.694885275 0.3615325 -0.25606575 
46 2 1.6348581085 2.0247297849 0.51480625 0.133225 -1.020952275 -0.51936945 0.2618875 
47 2 1.258609153 0.006561 1.577536 0.0 0.101736 0.0 0.0 
48 2 1.6002738047 0.485809 1.94184225 0.133225 -0.9712695 -0.254405 0.5086275 
49 2 1.355246472 1.830609 0.006084 0.0 -0.105534 0.0 0.0 
50 2 1.5309728353 1.729225 0.4814278225 0.133225 -0.91241275 0.479975 -0.25325525 
51 2 1.6138997026 1.13742225 1.334025 0.133225 1.2318075 -0.3892725 -0.421575 
52 2 1.7859244497 0.13801225 2.91828889 0.133225 -0.63463345 -0.1355975 0.6235295 
53 2 1.5876429857 0.35105625 2.036329 0.133225 0.8454975 -0.2162625 -0.520855 
54 2 1.5448159275 0.17098225 2.082249 0.133225 0.5966805 0.1509275 0.526695 
55 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
56 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
57 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
58 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
59 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
60 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
61 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
62 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
63 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
64 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
65 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
66 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
67 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
68 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
69 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
70 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
71 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
72 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
73 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
74 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
75 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
76 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
77 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
78 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
79 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
80 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
81 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
82 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
83 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
84 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
85 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
86 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
87 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
88 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
89 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
90 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
91 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
92 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
93 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
94 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
95 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
96 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
97 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
98 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
99 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
100 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
101 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
102 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
103 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
104 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
105 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
106 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
107 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
108 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
109 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
110 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
111 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
112 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
113 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
114 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
115 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
116 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
117 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
118 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
119 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
120 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
121 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
122 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
123 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
124 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
125 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
126 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
127 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
128 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
129 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
130 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
131 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
132 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
133 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
134 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
135 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
136 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
137 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
138 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
139 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
140 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
141 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
142 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
143 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
144 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
145 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
146 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
147 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
148 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
149 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
150 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
151 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
152 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
153 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
154 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
155 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
156 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
157 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
158 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
159 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
160 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
161 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
162 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
163 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
164 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
165 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
166 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
167 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
168 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
169 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
170 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
171 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
172 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
173 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
174 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
175 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
176 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
177 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
178 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
179 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
180 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
181 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
182 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
183 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
184 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
185 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
186 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
187 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
188 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
189 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
190 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
191 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
192 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
193 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
194 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
195 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
196 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
197 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
198 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
199 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
200 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
201 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
