# Cluster list (183 data points):
# "Cluster Identifier" "Cluster Size" "Radius of Gyration" "Gyration Tensor.XX" "Gyration Tensor.YY" "Gyration Tensor.ZZ" "Gyration Tensor.XY" "Gyration Tensor.XZ" "Gyration Tensor.YZ"
22 2 1.7711318768 0.1291324225 2.8745507025 0.133225 -0.6092599575 -0.13116275 0.61883925 
23 2 1.4662613708 0.4656015225 1.5510958849 0.133225 -0.8498191605 0.24905775 -0.45458195 
24 2 1.344152528 1.6520217961 0.1547242225 0.0 -0.5055766885 0.0 0.0 
25 2 1.5749422212 0.088209 2.259009 0.133225 0.446391 0.108405 0.548595 
26 2 1.5469635427 0.1428462025 2.117025 0.133225 0.54991725 -0.13795175 -0.531075 
27 2 1.332701119 0.08473921 1.5581280625 0.133225 0.363365575 0.1062515 0.45561125 
28 2 1.4019694747 0.4755343681 1.35675904 0.133225 0.803234432 -0.25170035 -0.425152 
29 2 1.5285089941 2.0040649225 0.1990498225 0.133225 0.6315922475 0.51671225 0.16284475 
30 2 1.2961439928 0.010404 1.53636025 0.133225 -0.126429 0.03723 -0.4524175 
31 2 1.3522252031 0.117649 1.710864 0.0 -0.448644 0.0 0.0 
32 2 1.4073046046 1.525225 0.32205625 0.133225 -0.7008625 0.450775 -0.2071375 
33 2 1.5684560091 0.2115540025 2.24850025 0.0 0.689695025 0.0 0.0 
34 2 1.8647642907 3.41103961 0.06630625 0.0 -0.47557675 0.0 0.0 
35 2 1.4643347466 0.121801 1.88925025 0.133225 -0.4797005 0.127385 -0.5016925 
36 2 1.292641529 0.2572011225 1.413721 0.0 -0.60300135 0.0 0.0 
37 2 1.5548999976 0.373321 1.9111680025 0.133225 -0.84467695 0.223015 -0.50459425 
38 2 1.3752989675 1.74900625 0.009216 0.133225 0.12696 -0.4827125 -0.03504 
39 2 1.5863733987 0.15729156 2.226064 0.133225 0.5917272 -0.144759 -0.54458 
40 2 1.5586329074 1.32135025 0.97476129 0.133225 1.13490135 0.4195675 0.3603645 
41 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
42 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
43 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
44 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
45 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
46 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
47 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
48 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
49 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
50 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
51 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
52 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
53 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
54 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
55 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
56 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
57 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
58 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
59 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
60 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
61 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
62 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
63 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
64 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
65 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
66 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
67 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
68 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
69 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
70 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
71 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
72 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
73 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
74 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
75 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
76 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
77 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
78 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
79 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
80 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
81 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
82 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
83 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
84 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
85 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
86 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
87 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
88 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
89 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
90 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
91 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
92 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
93 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
94 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
95 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
96 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
97 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
98 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
99 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
100 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
101 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
102 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
103 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
104 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
105 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
106 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
107 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
108 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
109 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
110 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
111 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
112 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
113 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
114 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
115 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
116 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
117 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
118 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
119 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
120 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
121 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
122 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
123 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
124 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
125 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
126 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
127 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
128 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
129 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
130 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
131 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
132 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
133 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
134 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
135 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
136 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
137 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
138 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
139 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
140 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
141 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
142 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
143 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
144 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
145 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
146 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
147 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
148 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
149 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
150 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
151 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
152 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
153 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
154 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
155 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
156 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
157 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
158 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
159 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
160 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
161 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
162 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
163 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
164 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
165 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
166 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
167 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
168 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
169 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
170 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
171 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
172 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
173 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
174 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
175 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
176 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
177 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
178 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
179 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
180 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
181 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
182 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
183 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
