# Cluster list (91 data points):
# "Cluster Identifier" "Cluster Size" "Radius of Gyration" "Gyration Tensor.XX" "Gyration Tensor.YY" "Gyration Tensor.ZZ" "Gyration Tensor.XY" "Gyration Tensor.XZ" "Gyration Tensor.YZ"
64 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
65 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
66 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
67 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
68 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
69 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
70 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
71 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
72 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
73 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
74 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
75 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
76 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
77 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
78 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
79 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
80 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
81 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
82 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
83 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
84 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
85 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
86 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
87 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
88 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
89 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
90 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
91 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
